Symbol,CompanyName,LastSale,MarketCap,IPOyear,Sector,Industry,SummaryQuoteURL,CompanyLogoURL,CompanyURL
SBAC,SBA Communications Corporation,97.73,$12.24B,1999,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/sbac,https://logo.clearbit.com/sbasite.com,http://www.sbasite.com
SCSC,ScanSource Inc.,39.19,$1.03B,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/scsc,https://logo.clearbit.com/scansource.com,http://www.scansource.com
SMIT,Schmitt Industries Inc.,2.29,$6.86M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/smit,https://logo.clearbit.com/schmitt-ind.com,http://www.schmitt-ind.com
SCHN,Schnitzer Steel Industries Inc.,19.41,$519.13M,1993,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/schn,https://logo.clearbit.com/schnitzersteel.com,http://www.schnitzersteel.com
SCHL,Scholastic Corporation,37.28,$1.28B,1992,Consumer Services,Books,http://www.nasdaq.com/symbol/schl,https://logo.clearbit.com/scholastic.com,http://www.scholastic.com
SCLN,SciClone Pharmaceuticals Inc.,9.35,$463.99M,1992,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scln,https://logo.clearbit.com/sciclone.com,http://www.sciclone.com
SGMS,Scientific Games Corp,8.7,$752.8M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sgms,https://logo.clearbit.com/scientificgames.com,http://www.scientificgames.com
SQI,SciQuest Inc.,13.15,$366.24M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sqi,https://logo.clearbit.com/sciquest.com,http://www.sciquest.com
SNI,Scripps Networks Interactive Inc,64.64,$8.32B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni,https://logo.clearbit.com/scrippsnetworks.com,http://www.scrippsnetworks.com
SCYX,SCYNEXIS Inc.,4.4,$61.18M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scyx,https://logo.clearbit.com/scynexis.com,http://www.scynexis.com
SEAC,SeaChange International Inc.,5.26,$177.23M,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/seac,https://logo.clearbit.com/schange.com,http://www.schange.com
SBCF,Seacoast Banking Corporation of Florida,15.68,$542.98M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf,https://logo.clearbit.com/seacoastnational.com,http://www.seacoastnational.com
STX,Seagate Technology PLC,33.54,$9.94B,2002,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx,https://logo.clearbit.com/seagate.com,http://www.seagate.com
SHIP,Seanergy Maritime Holdings Corp,2.69,$2.14M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ship,https://logo.clearbit.com/seanergymaritime.com,http://www.seanergymaritime.com
SRSC,Sears Canada Inc. ,2.74,$279.14M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/srsc,https://logo.clearbit.com/sears.ca,http://www.sears.ca
SHLD,Sears Holdings Corporation,14.77,$1.58B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld,https://logo.clearbit.com/searsholdings.com,http://www.searsholdings.com
SHLDW,Sears Holdings Corporation,4.62,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shldw,https://logo.clearbit.com/,
SHOS,Sears Hometown and Outlet Stores Inc.,5.93,$134.74M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shos,https://logo.clearbit.com/searsoutlet.com,http://www.searsoutlet.com
SPNE,SeaSpine Holdings Corporation,14.21,$157.76M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/spne,https://logo.clearbit.com/seaspine.com,http://www.seaspine.com
SGEN,Seattle Genetics Inc.,33.64,$4.71B,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen,https://logo.clearbit.com/seattlegenetics.com,http://www.seattlegenetics.com
EYES,Second Sight Medical Products Inc.,4.8,$172.89M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyes,https://logo.clearbit.com/secondsight.com,http://www.secondsight.com
SNFCA,Security National Financial Corporation,5.35,$78.18M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca,https://logo.clearbit.com/securitynational.com,http://www.securitynational.com
SEIC,SEI Investments Company,41.77,$6.84B,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic,https://logo.clearbit.com/seic.com,http://www.seic.com
SLCT,Select Bancorp Inc.,8.07,$93.43M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/slct,https://logo.clearbit.com/selectbank.com,http://www.selectbank.com
SCSS,Select Comfort Corporation,18.72,$910.39M,1998,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/scss,https://logo.clearbit.com/selectcomfort.com,http://www.selectcomfort.com
SIGI,Selective Insurance Group Inc.,35.61,$2.05B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi,https://logo.clearbit.com/selectiveinsurance.com,http://www.selectiveinsurance.com
LEDS,SemiLEDS Corporation,0.31,$9.01M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds,https://logo.clearbit.com/semileds.com,http://www.semileds.com
SMLR,Semler Scientific Inc.,2.17,$11.12M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/smlr,https://logo.clearbit.com/semlerscientific.com,http://semlerscientific.com
SMTC,Semtech Corporation,21.85,$1.42B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/smtc,https://logo.clearbit.com/semtech.com,http://www.semtech.com
SENEA,Seneca Foods Corp.,32.15,$317.44M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/senea,https://logo.clearbit.com/senecafoods.com,http://www.senecafoods.com
SENEB,Seneca Foods Corp.,37.8,$373.23M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/seneb,https://logo.clearbit.com/senecafoods.com,http://www.senecafoods.com
SNMX,Senomyx Inc.,2.73,$121.59M,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/snmx,https://logo.clearbit.com/senomyx.com,http://www.senomyx.com
SQNM,Sequenom Inc.,1.4,$166.86M,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sqnm,https://logo.clearbit.com/sequenom.com,http://www.sequenom.com
SQBG,Sequential Brands Group Inc.,5.83,$360.81M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg,https://logo.clearbit.com/sequentialbrandsgroup.com,http://www.sequentialbrandsgroup.com
MCRB,Seres Therapeutics Inc.,24.45,$958.12M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mcrb,https://logo.clearbit.com/serestherapeutics.com,http://www.serestherapeutics.com
SREV,ServiceSource International Inc.,4.11,$354.24M,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev,https://logo.clearbit.com/servicesource.com,http://www.servicesource.com
SFBS,ServisFirst Bancshares Inc.,42.4,$1.11B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs,https://logo.clearbit.com/servisfirstbank.com,http://www.servisfirstbank.com
SEV,Sevcon Inc.,10.68,$45.24M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev,https://logo.clearbit.com/sevcon.com,http://www.sevcon.com
SVBI,Severn Bancorp Inc,5.16,$52.06M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi,https://logo.clearbit.com/severnbank.com,http://www.severnbank.com
SGOC,SGOCO Group Ltd,3.74,$1.03M,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc,https://logo.clearbit.com/sgocogroup.com,http://www.sgocogroup.com
SMED,Sharps Compliance Corp,5.25,$81.27M,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed,https://logo.clearbit.com/sharpsinc.com,http://www.sharpsinc.com
SHSP,SharpSpring Inc.,3.83,$27.7M,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/shsp,https://logo.clearbit.com/sharpspring.com,http://sharpspring.com
SHEN,Shenandoah Telecommunications Co,25.49,$1.24B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen,https://logo.clearbit.com/shentel.com,http://www.shentel.com
SHLO,Shiloh Industries Inc.,5.35,$92.77M,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo,https://logo.clearbit.com/shiloh.com,http://www.shiloh.com
SHPG,Shire plc,165.32,$33.13B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg,https://logo.clearbit.com/shire.com,http://www.shire.com
SCVL,Shoe Carnival Inc.,26.73,$533.32M,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl,https://logo.clearbit.com/shoecarnival.com,http://www.shoecarnival.com
SHBI,Shore Bancshares Inc,12,$151.68M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi,https://logo.clearbit.com/shorebancshares.com,http://www.shorebancshares.com
SHOR,ShoreTel Inc.,7.13,$475.48M,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor,https://logo.clearbit.com/shoretel.com,http://www.shoretel.com
SFLY,Shutterfly Inc.,45.39,$1.58B,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly,https://logo.clearbit.com/shutterfly.com,http://www.shutterfly.com
SIFI,SI Financial Group Inc.,14.34,$175.19M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi,https://logo.clearbit.com/mysifi.com,http://www.mysifi.com
SIEB,Siebert Financial Corp.,1.3169,$29.08M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb,https://logo.clearbit.com/siebertnet.com,http://www.siebertnet.com
SIEN,Sientra Inc.,6.74,$121.77M,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/sien,https://logo.clearbit.com/sientra.com,http://www.sientra.com
BSRR,Sierra Bancorp,17.79,$236.05M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr,https://logo.clearbit.com/sierrabancorp.com,http://www.sierrabancorp.com
SWIR,Sierra Wireless Inc.,13.29,$426.9M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir,https://logo.clearbit.com/sierrawireless.com,http://www.sierrawireless.com
SIFY,Sify Technologies Limited,1.2301,$219.61M,n/a,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/sify,https://logo.clearbit.com/corporate.sify.com,http://corporate.sify.com
SIGM,Sigma Designs Inc.,6.255,$228.01M,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm,https://logo.clearbit.com/sigmadesigns.com,http://www.sigmadesigns.com
SGMA,SigmaTron International Inc.,6.22,$25.95M,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma,https://logo.clearbit.com/sigmatronintl.com,http://www.sigmatronintl.com
SGNL,Signal Genetics Inc.,0.51,$5.46M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/sgnl,https://logo.clearbit.com/signalgenetics.com,http://www.signalgenetics.com
SBNY,Signature Bank,137.92,$7.35B,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny,https://logo.clearbit.com/signatureny.com,http://www.signatureny.com
SBNYW,Signature Bank,111,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw,https://logo.clearbit.com/,
SLGN,Silgan Holdings Inc.,52.8,$3.19B,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn,https://logo.clearbit.com/silganholdings.com,http://www.silganholdings.com
SILC,Silicom Ltd,32.65,$237.52M,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc,https://logo.clearbit.com/silicom.co.il,http://www.silicom.co.il
SGI,Silicon Graphics International Corp,6.7,$239.34M,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sgi,https://logo.clearbit.com/sgi.com,http://www.sgi.com
SLAB,Silicon Laboratories Inc.,43.55,$1.81B,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab,https://logo.clearbit.com/silabs.com,http://www.silabs.com
SIMO,Silicon Motion Technology Corporation,36.62,$1.24B,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo,https://logo.clearbit.com/siliconmotion.com,http://www.siliconmotion.com
SPIL,Siliconware Precision Industries Company Ltd.,8.21,$5.12B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil,https://logo.clearbit.com/spil.com.tw,http://www.spil.com.tw
SRAQU,Silver Run Acquisition Corporation,10.44,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/sraqu,https://logo.clearbit.com/,
SSRI,Silver Standard Resources Inc.,5.38,$434.85M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri,https://logo.clearbit.com/silverstandard.com,http://www.silverstandard.com
SAMG,Silvercrest Asset Management Group Inc.,12.4,$155.13M,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg,https://logo.clearbit.com/silvercrestgroup.com,http://www.silvercrestgroup.com
SFNC,Simmons First National Corporation,44.59,$1.35B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc,https://logo.clearbit.com/simmonsfirst.com,http://www.simmonsfirst.com
SLP,Simulations Plus Inc.,8.75,$148.45M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp,https://logo.clearbit.com/simulations-plus.com,http://www.simulations-plus.com
SINA,Sina Corporation,46.57,$2.8B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina,https://logo.clearbit.com/sina.com,http://www.sina.com
SBGI,Sinclair Broadcast Group Inc.,30.6,$2.9B,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi,https://logo.clearbit.com/sbgi.net,http://www.sbgi.net
SINO,Sino-Global Shipping America Ltd.,0.65,$5.6M,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino,https://logo.clearbit.com/sino-global.com,http://www.sino-global.com
SVA,Sinovac Biotech Ltd.,6.38,$356.07M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva,https://logo.clearbit.com/sinovac.com,http://www.sinovac.com
SIRI,Sirius XM Holdings Inc.,3.91,$19.93B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri,https://logo.clearbit.com/siriusxm.com,http://www.siriusxm.com
SITO,SITO Mobile Ltd.,2.75,$47.18M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sito,https://logo.clearbit.com/sitomobile.com,http://www.sitomobile.com
SZMK,Sizmek Inc.,2.82,$81.61M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/szmk,https://logo.clearbit.com/sizmek.com,http://www.sizmek.com
SKUL,Skullcandy Inc.,3.57,$101.92M,2011,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/skul,https://logo.clearbit.com/skullcandy.com,http://www.skullcandy.com
SKYS,Sky Solar Holdings Ltd.,2.19,$106.77M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/skys,https://logo.clearbit.com/skysolargroup.com,http://www.skysolargroup.com
SKLN,Skyline Medical Inc.,0.18,$8.98M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/skln,https://logo.clearbit.com/skylinemedical.com,http://www.skylinemedical.com
MOBI,Sky-mobi Limited,2.09,$58.73M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobi,https://logo.clearbit.com/sky-mobi.com,http://www.sky-mobi.com
SPU,SkyPeople Fruit Juice Inc.,n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu,https://logo.clearbit.com/skypeoplefruitjuice.com,http://www.skypeoplefruitjuice.com
SKYW,SkyWest Inc.,19.27,$985.23M,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw,https://logo.clearbit.com/skywest.com,http://www.skywest.com
SWKS,Skyworks Solutions Inc.,76.92,$14.74B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks,https://logo.clearbit.com/skyworksinc.com,http://www.skyworksinc.com
ISM,SLM Corporation,23.3,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism,https://logo.clearbit.com/,
JSM,SLM Corporation,19.07,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm,https://logo.clearbit.com/,
OSM,SLM Corporation,24.46,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/osm,https://logo.clearbit.com/,
SLM,SLM Corporation,6.35,$2.71B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm,https://logo.clearbit.com/salliemae.com,http://www.salliemae.com
SLMAP,SLM Corporation,46.92,$154.84M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap,https://logo.clearbit.com/salliemae.com,http://www.salliemae.com
SLMBP,SLM Corporation,40.97,$163.88M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp,https://logo.clearbit.com/salliemae.com,http://www.salliemae.com
SMT,SMART Technologies Inc.,0.37,$45.3M,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/smt,https://logo.clearbit.com/smarttech.com,http://www.smarttech.com
SMBK,SmartFinancial Inc.,18.3499,$105.24M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk,https://logo.clearbit.com/smartfinancialinc.com,http://www.smartfinancialinc.com
SWHC,Smith & Wesson Holding Corporation,26.915,$1.48B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/swhc,https://logo.clearbit.com/smith-wesson.com,http://www.smith-wesson.com
SMSI,Smith Micro Software Inc.,0.625,$28.58M,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi,https://logo.clearbit.com/smithmicro.com,http://www.smithmicro.com
SMTX,SMTC Corporation,1.478,$24.36M,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx,https://logo.clearbit.com/smtc.com,http://www.smtc.com
LNCE,Snyder&#39;s-Lance Inc.,30.75,$2.18B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce,https://logo.clearbit.com/snyderslance.com,http://www.snyderslance.com
SODA,SodaStream International Ltd.,13.66,$287.38M,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda,https://logo.clearbit.com/sodastream.com,http://www.sodastream.com
SOHU,Sohu.com Inc.,48.66,$1.88B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu,https://logo.clearbit.com/sohu.com,http://www.sohu.com
SLRC,Solar Capital Ltd.,17.09,$722.05M,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc,https://logo.clearbit.com/,
SUNS,Solar Senior Capital Ltd.,14.06,$162.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns,https://logo.clearbit.com/,
SCTY,SolarCity Corporation,21.69,$2.12B,2012,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/scty,https://logo.clearbit.com/solarcity.com,http://www.solarcity.com
SEDG,SolarEdge Technologies Inc.,24.29,$976.95M,2015,Technology,Semiconductors,http://www.nasdaq.com/symbol/sedg,https://logo.clearbit.com/solaredge.com,http://www.solaredge.com
SZYM,Solazyme Inc.,1.97,$161.44M,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/szym,https://logo.clearbit.com/solazyme.com,http://www.solazyme.com
SONC,Sonic Corp.,32.62,$1.6B,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc,https://logo.clearbit.com/sonicdrivein.com,http://www.sonicdrivein.com
SOFO,Sonic Foundry Inc.,6.975,$30.49M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo,https://logo.clearbit.com/sonicfoundry.com,http://www.sonicfoundry.com
